id,label
17357,0
17358,1
17359,1
17360,1
17361,0
17362,1
17363,0
17364,1
17365,0
17366,1
17367,0
17368,1
17369,1
17370,1
17371,0
17372,0
17373,1
17374,0
17375,1
17376,0
17377,0
17378,1
17379,0
17380,1
17381,0
17382,0
17383,1
17384,0
17385,0
17386,0
17387,0
17388,1
17389,0
17390,1
17391,0
17392,0
17393,1
17394,1
17395,0
17396,0
17397,0
17398,0
17399,0
17400,0
17401,0
17402,1
17403,0
17404,0
17405,1
17406,0
17407,0
17408,0
17409,1
17410,1
17411,0
17412,0
17413,1
17414,1
17415,1
17416,0
17417,1
17418,0
17419,1
17420,0
17421,0
17422,0
17423,0
17424,0
17425,0
17426,1
17427,0
17428,0
17429,0
17430,0
17431,1
17432,0
17433,0
17434,0
17435,0
17436,0
17437,0
17438,1
17439,1
17440,0
17441,0
17442,1
17443,0
17444,0
17445,1
17446,0
17447,0
17448,1
17449,1
17450,1
17451,0
17452,0
17453,0
17454,1
17455,0
17456,1
17457,0
17458,0
17459,1
17460,1
17461,1
17462,1
17463,1
17464,0
17465,0
17466,1
17467,0
17468,1
17469,0
17470,1
17471,0
17472,1
17473,1
17474,1
17475,0
17476,1
17477,0
17478,1
17479,0
17480,1
17481,0
17482,1
17483,0
17484,1
17485,1
17486,1
17487,1
17488,0
17489,0
17490,1
17491,1
17492,1
17493,1
17494,0
17495,1
17496,1
17497,0
17498,1
17499,1
17500,1
17501,0
17502,0
17503,0
17504,1
17505,1
17506,1
17507,0
17508,0
17509,1
17510,1
17511,1
17512,0
17513,0
17514,1
17515,1
17516,0
17517,1
17518,0
17519,1
17520,1
17521,1
17522,1
17523,0
17524,0
17525,0
17526,0
17527,1
17528,0
17529,1
17530,0
17531,0
17532,1
17533,0
17534,0
17535,1
17536,1
17537,0
17538,1
17539,1
17540,0
17541,1
17542,1
17543,0
17544,1
17545,0
17546,0
17547,0
17548,1
17549,1
17550,1
17551,1
17552,0
17553,1
17554,1
17555,0
17556,1
17557,0
17558,0
17559,1
17560,0
17561,0
17562,0
17563,1
17564,1
17565,0
17566,1
17567,0
17568,1
17569,1
17570,0
17571,0
17572,0
17573,1
17574,0
17575,0
17576,0
17577,1
17578,1
17579,1
17580,0
17581,0
17582,0
17583,1
17584,1
17585,1
17586,0
17587,1
17588,0
17589,0
17590,1
17591,0
17592,1
17593,1
17594,1
17595,0
17596,1
17597,1
17598,1
17599,1
17600,0
17601,0
17602,0
17603,0
17604,0
17605,0
17606,0
17607,0
17608,0
17609,1
17610,0
17611,0
17612,1
17613,0
17614,1
17615,1
17616,0
17617,1
17618,0
17619,1
17620,1
17621,0
17622,0
17623,0
17624,0
17625,1
17626,1
17627,1
17628,1
17629,0
17630,0
17631,0
17632,1
17633,1
17634,0
17635,0
17636,0
17637,0
17638,1
17639,1
17640,0
17641,1
17642,1
17643,0
17644,1
17645,0
17646,1
17647,0
17648,0
17649,1
17650,0
17651,0
17652,1
17653,0
17654,0
17655,1
17656,1
17657,0
17658,1
17659,1
17660,0
17661,0
17662,1
17663,1
17664,0
17665,0
17666,0
17667,1
17668,0
17669,1
17670,0
17671,1
17672,0
17673,1
17674,0
17675,0
17676,1
17677,0
17678,1
17679,0
17680,1
17681,0
17682,0
17683,1
17684,0
17685,1
17686,0
17687,1
17688,1
17689,1
17690,0
17691,1
17692,1
17693,0
17694,0
17695,0
17696,0
17697,0
17698,1
17699,1
17700,0
17701,1
17702,1
17703,0
17704,0
17705,1
17706,0
17707,0
17708,0
17709,1
17710,1
17711,0
17712,0
17713,0
17714,1
17715,0
17716,0
17717,1
17718,1
17719,0
17720,1
17721,0
17722,0
17723,1
17724,1
17725,0
17726,1
17727,0
17728,0
17729,1
17730,1
17731,0
17732,1
17733,1
17734,0
17735,0
17736,0
17737,1
17738,1
17739,1
17740,1
17741,1
17742,0
17743,1
17744,1
17745,0
17746,0
17747,0
17748,1
17749,0
17750,1
17751,0
17752,1
17753,0
17754,1
17755,0
17756,0
17757,0
17758,1
17759,1
17760,0
17761,0
17762,1
17763,0
17764,0
17765,0
17766,0
17767,0
17768,1
17769,0
17770,0
17771,1
17772,0
17773,1
17774,1
17775,1
17776,0
17777,1
17778,1
17779,1
17780,1
17781,1
17782,0
17783,1
17784,0
17785,0
17786,1
17787,0
17788,1
17789,0
17790,0
17791,1
17792,0
17793,0
17794,0
17795,0
17796,1
17797,0
17798,0
17799,0
17800,0
17801,0
17802,1
17803,1
17804,1
17805,0
17806,1
17807,1
17808,1
17809,0
17810,0
17811,1
17812,1
17813,0
17814,1
17815,0
17816,1
17817,0
17818,1
17819,1
17820,1
17821,0
17822,1
17823,0
17824,1
17825,1
17826,0
17827,0
17828,0
17829,1
17830,0
17831,0
17832,1
17833,1
17834,1
17835,1
17836,0
17837,1
17838,1
17839,1
17840,1
17841,0
17842,1
17843,1
17844,0
17845,1
17846,1
17847,0
17848,0
17849,0
17850,0
17851,0
17852,1
17853,0
17854,0
17855,0
17856,0
17857,1
17858,0
17859,1
17860,0
17861,0
17862,0
17863,0
17864,0
17865,0
17866,0
17867,0
17868,1
17869,1
17870,0
17871,0
17872,1
17873,1
17874,1
17875,1
17876,1
17877,1
17878,1
17879,1
17880,1
17881,0
17882,0
17883,1
17884,0
17885,0
17886,0
17887,1
17888,0
17889,0
17890,1
17891,1
17892,0
17893,0
17894,0
17895,1
17896,1
17897,0
17898,0
17899,1
17900,0
17901,1
17902,1
17903,0
17904,1
17905,1
17906,1
17907,1
17908,0
17909,0
17910,1
17911,1
17912,0
17913,1
17914,0
17915,1
17916,1
17917,0
17918,1
17919,0
17920,0
17921,1
17922,1
17923,1
17924,0
17925,1
17926,0
17927,1
17928,0
17929,0
17930,1
17931,0
17932,0
17933,0
17934,1
17935,0
17936,0
17937,0
17938,0
17939,0
17940,0
17941,0
17942,0
17943,1
17944,0
17945,1
17946,0
17947,0
17948,0
17949,1
17950,1
17951,1
17952,0
17953,1
17954,0
17955,0
17956,0
17957,1
17958,1
17959,1
17960,1
17961,1
17962,1
17963,0
17964,0
17965,1
17966,1
17967,1
17968,1
17969,0
17970,0
17971,0
17972,1
17973,0
17974,0
17975,1
17976,0
17977,1
17978,0
17979,0
17980,0
17981,0
17982,0
17983,1
17984,0
17985,1
17986,1
17987,0
17988,0
17989,0
17990,1
17991,0
17992,0
17993,0
17994,0
17995,1
17996,0
17997,0
17998,1
17999,1
18000,0
18001,1
18002,1
18003,0
18004,1
18005,0
18006,1
18007,1
18008,1
18009,1
18010,0
18011,0
18012,1
18013,0
18014,0
18015,1
18016,1
18017,0
18018,1
18019,0
18020,1
18021,0
18022,0
18023,0
18024,1
18025,1
18026,1
18027,0
18028,0
18029,1
18030,1
18031,1
18032,1
18033,1
18034,0
18035,0
18036,0
18037,1
18038,0
18039,1
18040,1
18041,0
18042,0
18043,0
18044,1
18045,0
18046,0
18047,1
18048,1
18049,1
18050,1
18051,1
18052,0
18053,1
18054,1
18055,1
18056,0
18057,0
18058,1
18059,0
18060,1
18061,0
18062,0
18063,0
18064,0
18065,0
18066,0
18067,1
18068,1
18069,1
18070,0
18071,0
18072,1
18073,0
18074,0
18075,0
18076,0
18077,0
18078,0
18079,0
18080,1
18081,1
18082,1
18083,1
18084,0
18085,1
18086,0
18087,1
18088,1
18089,0
18090,1
18091,1
18092,0
18093,0
18094,0
18095,0
18096,1
18097,0
18098,0
18099,1
18100,0
18101,1
18102,0
18103,1
18104,1
18105,0
18106,1
18107,0
18108,1
18109,1
18110,0
18111,1
18112,0
18113,1
18114,0
18115,1
18116,0
18117,0
18118,0
18119,0
18120,1
18121,0
18122,0
18123,1
18124,1
18125,1
18126,0
18127,1
18128,1
18129,0
18130,0
18131,0
18132,0
18133,0
18134,1
18135,1
18136,0
18137,0
18138,1
18139,1
18140,0
18141,1
18142,1
18143,1
18144,0
18145,1
18146,1
18147,1
18148,0
18149,1
18150,0
18151,0
18152,0
18153,0
18154,1
18155,1
18156,1
18157,1
18158,0
18159,1
18160,0
18161,0
18162,0
18163,0
18164,1
18165,1
18166,1
18167,0
18168,0
18169,1
18170,0
18171,1
18172,0
18173,1
18174,1
18175,0
18176,1
18177,0
18178,1
18179,0
18180,0
18181,0
18182,1
18183,1
18184,1
18185,0
18186,0
18187,1
18188,0
18189,0
18190,1
18191,1
18192,1
18193,1
18194,1
18195,0
18196,1
18197,1
18198,1
18199,1
18200,1
18201,0
18202,0
18203,0
18204,0
18205,1
18206,0
18207,0
18208,1
18209,1
18210,1
18211,1
18212,0
18213,1
18214,1
18215,0
18216,0
18217,0
18218,1
18219,1
18220,1
18221,0
18222,0
18223,1
18224,0
18225,1
18226,0
18227,1
18228,1
18229,1
18230,0
18231,1
18232,0
18233,0
18234,0
18235,0
18236,1
18237,1
18238,0
18239,0
18240,1
18241,1
18242,0
18243,0
18244,1
18245,0
18246,0
18247,0
18248,1
18249,0
18250,0
18251,0
18252,1
18253,1
18254,0
18255,0
18256,1
18257,1
18258,0
18259,1
18260,0
18261,1
18262,0
18263,1
18264,1
18265,0
18266,1
18267,1
18268,0
18269,0
18270,0
18271,1
18272,0
18273,1
18274,0
18275,1
18276,0
18277,1
18278,0
18279,0
18280,0
18281,0
18282,1
18283,1
18284,1
18285,0
18286,1
18287,0
18288,0
18289,1
18290,1
18291,1
18292,1
18293,0
18294,1
18295,0
18296,1
18297,1
18298,1
18299,1
18300,0
18301,1
18302,1
18303,1
18304,0
18305,0
18306,0
18307,1
18308,0
18309,1
18310,0
18311,1
18312,0
18313,1
18314,0
18315,1
18316,1
18317,0
18318,0
18319,0
18320,1
18321,0
18322,0
18323,0
18324,0
18325,0
18326,1
18327,1
18328,1
18329,1
18330,0
18331,0
18332,0
18333,0
18334,0
18335,1
18336,1
18337,1
18338,0
18339,0
18340,1
18341,0
18342,1
18343,0
18344,0
18345,1
18346,1
18347,1
18348,1
18349,1
18350,0
18351,1
18352,0
18353,0
18354,1
18355,1
18356,0
18357,1
18358,1
18359,0
18360,0
18361,1
18362,0
18363,1
18364,0
18365,1
18366,1
18367,1
18368,0
18369,1
18370,1
18371,0
18372,0
18373,1
18374,1
18375,0
18376,1
18377,1
18378,0
18379,0
18380,0
18381,0
18382,1
18383,1
18384,1
18385,1
18386,0
18387,0
18388,0
18389,0
18390,0
18391,1
18392,0
18393,1
18394,1
18395,1
18396,0
18397,1
18398,0
18399,0
18400,1
18401,0
18402,0
18403,1
18404,0
18405,1
18406,1
18407,0
18408,0
18409,1
18410,0
18411,0
18412,0
18413,0
18414,0
18415,1
18416,1
18417,1
18418,0
18419,0
18420,1
18421,0
18422,1
18423,1
18424,1
18425,1
18426,1
18427,0
18428,0
18429,1
18430,1
18431,0
18432,0
18433,1
18434,0
18435,0
18436,0
18437,1
18438,0
18439,0
18440,1
18441,1
18442,1
18443,0
18444,1
18445,1
18446,0
18447,1
18448,0
18449,0
18450,0
18451,1
18452,1
18453,0
18454,1
18455,1
18456,0
18457,1
18458,1
18459,0
18460,1
18461,1
18462,0
18463,0
18464,0
18465,1
18466,0
18467,1
18468,1
18469,0
18470,1
18471,0
18472,0
18473,0
18474,1
18475,0
18476,1
18477,0
18478,1
18479,1
18480,0
18481,1
18482,1
18483,1
18484,1
18485,1
18486,0
18487,0
18488,0
18489,0
18490,1
18491,0
18492,1
18493,1
18494,0
18495,0
18496,0
18497,0
18498,1
18499,1
18500,1
18501,0
18502,0
18503,1
18504,0
18505,1
18506,1
18507,0
18508,1
18509,1
18510,1
18511,1
18512,0
18513,1
18514,1
18515,0
18516,0
18517,0
18518,0
18519,1
18520,1
18521,1
18522,0
18523,1
18524,1
18525,0
18526,1
18527,0
18528,0
18529,1
18530,1
18531,1
18532,1
18533,1
18534,0
18535,0
18536,0
18537,0
18538,1
18539,1
18540,1
18541,0
18542,1
18543,1
18544,1
18545,0
18546,0
18547,1
18548,1
18549,0
18550,1
18551,0
18552,0
18553,0
18554,0
18555,1
18556,0
18557,0
18558,0
18559,0
18560,1
18561,1
18562,0
18563,0
18564,0
18565,1
18566,1
18567,1
18568,0
18569,0
18570,1
18571,1
18572,1
18573,0
18574,0
18575,0
18576,0
18577,0
18578,0
18579,0
18580,1
18581,0
18582,1
18583,1
18584,1
18585,1
18586,0
18587,0
18588,0
18589,1
18590,1
18591,0
18592,0
18593,1
18594,1
18595,0
18596,1
18597,1
18598,0
18599,0
18600,1
18601,0
18602,0
18603,1
18604,1
18605,1
18606,0
18607,0
18608,0
18609,0
18610,1
18611,0
18612,0
18613,1
18614,1
18615,1
18616,0
18617,1
18618,1
18619,1
18620,1
18621,1
18622,0
18623,1
18624,0
18625,0
18626,0
18627,1
18628,1
18629,0
18630,1
18631,1
18632,0
18633,1
18634,0
18635,1
18636,0
18637,0
18638,1
18639,0
18640,1
18641,0
18642,1
18643,0
18644,1
18645,0
18646,1
18647,1
18648,0
18649,1
18650,0
18651,0
18652,0
18653,1
18654,0
18655,1
18656,1
18657,1
18658,1
18659,0
18660,0
18661,0
18662,0
18663,1
18664,0
18665,1
18666,0
18667,1
18668,0
18669,1
18670,1
18671,0
18672,1
18673,1
18674,1
18675,0
18676,0
18677,0
18678,0
18679,1
18680,1
18681,0
18682,1
18683,0
18684,0
18685,0
18686,1
18687,1
18688,1
18689,0
18690,1
18691,1
18692,0
18693,1
18694,0
18695,0
18696,1
18697,1
18698,1
18699,0
18700,0
18701,0
18702,0
18703,1
18704,1
18705,0
18706,0
18707,1
18708,0
18709,1
18710,0
18711,0
18712,1
18713,0
18714,0
18715,1
18716,0
18717,1
18718,1
18719,1
18720,0
18721,0
18722,1
18723,1
18724,0
18725,1
18726,0
18727,1
18728,0
18729,1
18730,1
18731,1
18732,1
18733,1
18734,0
18735,1
18736,0
18737,0
18738,0
18739,0
18740,0
18741,1
18742,0
18743,1
18744,1
18745,1
18746,1
18747,1
18748,1
18749,1
18750,1
18751,1
18752,0
18753,1
18754,0
18755,0
18756,0
18757,1
18758,1
18759,1
18760,1
18761,0
18762,1
18763,1
18764,0
18765,0
18766,1
18767,0
18768,0
18769,0
18770,1
18771,0
18772,1
18773,1
18774,1
18775,0
18776,0
18777,0
18778,0
18779,0
18780,1
18781,0
18782,0
18783,0
18784,0
18785,1
18786,1
18787,0
18788,1
18789,0
18790,0
18791,0
18792,0
18793,1
18794,0
18795,1
18796,0
18797,0
18798,1
18799,1
18800,1
18801,1
18802,1
18803,0
18804,0
18805,1
18806,1
18807,1
18808,1
18809,0
18810,0
18811,0
18812,0
18813,1
18814,0
18815,0
18816,0
18817,0
18818,0
18819,1
18820,1
18821,1
18822,1
18823,0
18824,1
18825,0
18826,1
18827,0
18828,1
18829,0
18830,1
18831,0
18832,0
18833,0
18834,0
18835,1
18836,1
18837,0
18838,1
18839,1
18840,1
18841,1
18842,0
18843,0
18844,0
18845,1
18846,1
18847,1
18848,0
18849,1
18850,0
18851,1
18852,1
18853,1
18854,0
18855,1
18856,0
18857,0
18858,0
18859,1
18860,0
18861,1
18862,0
18863,0
18864,0
18865,1
18866,0
18867,0
18868,0
18869,0
18870,1
18871,1
18872,1
18873,0
18874,1
18875,1
18876,0
18877,1
18878,0
18879,1
18880,1
18881,0
18882,1
18883,1
18884,0
18885,1
18886,1
18887,0
18888,0
18889,1
18890,1
18891,0
18892,0
18893,1
18894,1
18895,0
18896,1
18897,1
18898,0
18899,0
18900,0
18901,0
18902,1
18903,0
18904,0
18905,1
18906,1
18907,0
18908,0
18909,1
18910,0
18911,1
18912,0
18913,0
18914,0
18915,0
18916,1
18917,0
18918,1
18919,1
18920,1
18921,0
18922,1
18923,1
18924,0
18925,1
18926,1
18927,1
18928,1
18929,1
18930,1
18931,0
18932,1
18933,0
18934,0
18935,0
18936,0
18937,0
18938,1
18939,1
18940,1
18941,0
18942,1
18943,0
18944,0
18945,1
18946,1
18947,1
18948,1
18949,0
18950,1
18951,0
18952,0
18953,1
18954,0
18955,1
18956,0
18957,1
18958,1
18959,1
18960,1
18961,1
18962,0
18963,1
18964,1
18965,1
18966,0
18967,0
18968,1
18969,0
18970,0
18971,0
18972,0
18973,1
18974,0
18975,0
18976,0
18977,0
18978,1
18979,1
18980,0
18981,0
18982,1
18983,0
18984,1
18985,1
18986,1
18987,0
18988,1
18989,1
18990,1
18991,0
18992,0
18993,0
18994,0
18995,1
18996,0
18997,0
18998,1
18999,0
19000,0
19001,1
19002,1
19003,1
19004,0
19005,1
19006,0
19007,1
19008,1
19009,1
19010,1
19011,0
19012,1
19013,1
19014,1
19015,1
19016,1
19017,0
19018,1
19019,1
19020,1
19021,0
19022,0
19023,0
19024,0
19025,0
19026,1
19027,0
19028,1
19029,1
19030,0
19031,1
19032,0
19033,0
19034,0
19035,1
19036,0
19037,1
19038,0
19039,1
19040,1
19041,1
19042,0
19043,1
19044,0
19045,1
19046,1
19047,1
19048,0
19049,0
19050,0
19051,1
19052,1
19053,0
19054,1
19055,0
19056,1
19057,1
19058,1
19059,0
19060,1
19061,0
19062,0
19063,0
19064,1
19065,0
19066,0
19067,0
19068,0
19069,1
19070,0
19071,1
19072,0
19073,0
19074,1
19075,1
19076,0
19077,0
19078,1
19079,0
19080,1
19081,0
19082,1
19083,1
19084,0
19085,0
19086,0
19087,0
19088,0
19089,0
19090,0
19091,1
19092,0
19093,0
19094,1
19095,0
19096,0
19097,1
19098,0
19099,0
19100,1
19101,1
19102,0
19103,0
19104,0
19105,1
19106,1
19107,0
19108,0
19109,0
19110,0
19111,0
19112,0
19113,1
19114,1
19115,0
19116,1
19117,0
19118,1
19119,0
19120,0
19121,0
19122,0
19123,0
19124,0
19125,0
19126,0
19127,0
19128,1
19129,0
19130,1
19131,1
19132,0
19133,1
19134,0
19135,0
19136,0
19137,1
19138,1
19139,1
19140,0
19141,0
19142,0
19143,1
19144,1
19145,0
19146,0
19147,1
19148,1
19149,0
19150,1
19151,0
19152,1
19153,0
19154,0
19155,1
19156,0
19157,0
19158,0
19159,1
19160,0
19161,0
19162,0
19163,0
19164,1
19165,1
19166,1
19167,1
19168,1
19169,1
19170,0
19171,0
19172,0
19173,1
19174,0
19175,1
19176,0
19177,0
19178,0
19179,1
19180,0
19181,1
19182,1
19183,1
19184,0
19185,0
19186,0
19187,0
19188,0
19189,0
19190,1
19191,0
19192,1
19193,1
19194,0
19195,0
19196,0
19197,1
19198,0
19199,1
19200,0
19201,0
19202,0
19203,0
19204,1
19205,1
19206,1
19207,1
19208,0
19209,1
19210,1
19211,1
19212,1
19213,1
19214,1
19215,0
19216,0
19217,1
19218,1
19219,1
19220,0
19221,0
19222,0
19223,0
19224,0
19225,0
19226,0
19227,1
19228,0
19229,0
19230,1
19231,0
19232,0
19233,1
19234,0
19235,1
19236,0
19237,0
19238,0
19239,1
19240,1
19241,1
19242,1
19243,1
19244,0
19245,0
19246,0
19247,1
19248,0
19249,1
19250,0
19251,0
19252,0
19253,1
19254,1
19255,1
19256,0
19257,1
19258,0
19259,0
19260,0
19261,1
19262,1
19263,0
19264,1
19265,1
19266,1
19267,0
19268,0
19269,0
19270,1
19271,1
19272,1
19273,1
19274,0
19275,1
19276,1
19277,1
19278,1
19279,1
19280,0
19281,1
19282,0
19283,0
19284,1
19285,1
19286,1
19287,0
19288,0
19289,0
19290,0
19291,1
19292,0
19293,1
19294,0
19295,0
19296,1
19297,1
19298,0
19299,1
19300,1
19301,0
19302,0
19303,1
19304,0
19305,1
19306,1
19307,1
19308,1
19309,0
19310,1
19311,1
19312,1
19313,0
19314,0
19315,0
19316,0
19317,1
19318,0
19319,0
19320,1
19321,1
19322,1
19323,1
19324,0
19325,0
19326,1
19327,0
19328,0
19329,1
19330,1
19331,1
19332,0
19333,1
19334,0
19335,0
19336,1
19337,0
19338,0
19339,1
19340,0
19341,0
19342,1
19343,1
19344,0
19345,0
19346,1
19347,1
19348,0
19349,1
19350,1
19351,1
19352,1
19353,1
19354,0
19355,1
19356,1
19357,0
19358,0
19359,1
19360,1
19361,0
19362,1
19363,1
19364,0
19365,1
19366,1
19367,1
19368,0
19369,0
19370,1
19371,0
19372,0
19373,0
19374,1
19375,0
19376,1
19377,1
19378,1
19379,0
19380,0
19381,1
19382,0
19383,0
19384,1
19385,1
19386,0
19387,1
19388,0
19389,1
19390,0
19391,1
19392,0
19393,1
19394,0
19395,0
19396,0
19397,1
19398,1
19399,1
19400,1
19401,0
19402,1
19403,0
19404,1
19405,0
19406,0
19407,0
19408,0
19409,1
19410,0
19411,0
19412,1
19413,0
19414,1
19415,1
19416,1
19417,0
19418,1
19419,1
19420,1
19421,0
19422,0
19423,0
19424,1
19425,1
19426,1
19427,1
19428,0
19429,1
19430,0
19431,1
19432,0
19433,0
19434,0
19435,0
19436,1
19437,0
19438,0
19439,1
19440,0
19441,0
19442,0
19443,1
19444,0
19445,0
19446,1
19447,0
19448,1
19449,1
19450,0
19451,0
19452,1
19453,1
19454,0
19455,1
19456,1
19457,1
19458,0
19459,1
19460,0
19461,1
19462,0
19463,1
19464,0
19465,0
19466,1
19467,1
19468,0
19469,0
19470,1
19471,0
19472,1
19473,0
19474,1
19475,1
19476,1
19477,1
19478,1
19479,1
19480,1
19481,1
19482,0
19483,0
19484,0
19485,0
19486,0
19487,0
19488,0
19489,0
19490,0
19491,1
19492,0
19493,1
19494,1
19495,0
19496,1
19497,1
19498,0
19499,0
19500,1
19501,1
19502,0
19503,0
19504,1
19505,1
19506,0
19507,1
19508,1
19509,1
19510,0
19511,0
19512,0
19513,1
19514,0
19515,0
19516,0
19517,0
19518,0
19519,0
19520,0
19521,0
19522,0
19523,0
19524,1
19525,0
19526,0
19527,1
19528,0
19529,0
19530,1
19531,0
19532,0
19533,1
19534,0
19535,1
19536,0
19537,1
19538,0
19539,1
19540,1
19541,1
19542,1
19543,1
19544,0
19545,1
19546,0
19547,1
19548,1
19549,1
19550,1
19551,0
19552,0
19553,1
19554,1
19555,0
19556,1
19557,1
19558,1
19559,1
19560,0
19561,0
19562,1
19563,1
19564,0
19565,1
19566,1
19567,0
19568,1
19569,1
19570,1
19571,0
19572,1
19573,1
19574,0
19575,0
19576,1
19577,0
19578,0
19579,1
19580,0
19581,0
19582,1
19583,1
19584,0
19585,0
19586,0
19587,0
19588,1
19589,1
19590,1
19591,1
19592,0
19593,0
19594,1
19595,1
19596,1
19597,1
19598,1
19599,1
19600,1
19601,1
19602,0
19603,0
19604,1
19605,1
19606,0
19607,0
19608,0
19609,1
19610,0
19611,1
19612,0
19613,0
19614,1
19615,0
19616,1
19617,1
19618,0
19619,0
19620,0
19621,1
19622,1
19623,1
19624,0
19625,0
19626,1
19627,0
19628,0
19629,1
19630,0
19631,0
19632,0
19633,0
19634,0
19635,0
19636,0
19637,1
19638,1
19639,0
19640,0
19641,0
19642,0
19643,1
19644,0
19645,0
19646,0
19647,1
19648,0
19649,0
19650,0
19651,1
19652,0
19653,1
19654,1
19655,0
19656,1
19657,0
19658,0
19659,1
19660,0
19661,1
19662,1
19663,0
19664,1
19665,1
19666,0
19667,0
19668,1
19669,1
19670,0
19671,1
19672,1
19673,0
19674,0
19675,0
19676,1
19677,0
19678,1
19679,1
19680,1
19681,0
19682,0
19683,0
19684,0
19685,1
19686,0
19687,1
19688,1
19689,0
19690,0
19691,0
19692,0
19693,1
19694,1
19695,0
19696,1
19697,1
19698,0
19699,0
19700,1
19701,0
19702,1
19703,0
19704,1
19705,0
19706,1
19707,1
19708,1
19709,0
19710,0
19711,1
19712,1
19713,1
19714,1
19715,0
19716,0
19717,0
19718,0
19719,1
19720,0
19721,1
19722,0
19723,0
19724,0
19725,1
19726,1
19727,0
19728,1
19729,0
19730,1
19731,1
19732,1
19733,1
19734,0
19735,1
19736,1
19737,0
19738,1
19739,1
19740,0
19741,0
19742,0
19743,0
19744,1
19745,1
19746,0
19747,0
19748,0
19749,0
19750,0
19751,1
19752,1
19753,0
19754,1
19755,0
19756,0
19757,0
19758,0
19759,0
19760,0
19761,0
19762,1
19763,0
19764,0
19765,0
19766,1
19767,1
19768,0
19769,0
19770,1
19771,1
19772,0
19773,0
19774,1
19775,0
19776,0
19777,1
19778,1
19779,0
19780,0
19781,0
19782,0
19783,1
19784,0
19785,0
19786,0
19787,0
19788,0
19789,0
19790,0
19791,1
19792,0
19793,1
19794,0
19795,1
19796,0
19797,0
19798,1
19799,0
19800,1
19801,1
19802,1
19803,0
19804,1
19805,0
19806,0
19807,1
19808,1
19809,0
19810,0
19811,1
19812,0
19813,0
19814,1
19815,1
19816,1
19817,0
19818,1
19819,1
19820,1
19821,1
19822,1
19823,1
19824,1
19825,1
19826,1
19827,1
19828,0
19829,1
19830,0
19831,0
19832,0
19833,1
19834,0
19835,0
19836,0
19837,1
19838,0
19839,0
19840,0
19841,0
19842,0
19843,1
19844,1
19845,0
19846,0
19847,0
19848,0
19849,0
19850,1
19851,1
19852,0
19853,1
19854,0
19855,0
19856,1
19857,1
19858,1
19859,1
19860,1
19861,0
19862,0
19863,0
19864,1
19865,1
19866,0
19867,1
19868,0
19869,1
19870,0
19871,1
19872,0
19873,1
19874,0
19875,0
19876,0
19877,0
19878,1
19879,1
19880,1
19881,0
19882,1
19883,0
19884,1
19885,0
19886,0
19887,1
19888,1
19889,1
19890,1
19891,1
19892,0
19893,0
19894,0
19895,1
19896,0
19897,1
19898,0
19899,1
19900,1
19901,0
19902,0
19903,1
19904,0
19905,0
19906,0
19907,0
19908,1
19909,0
19910,0
19911,1
19912,1
19913,0
19914,0
19915,1
19916,0
19917,1
19918,0
19919,1
19920,0
19921,1
19922,0
19923,1
19924,1
19925,1
19926,0
19927,1
19928,0
19929,1
19930,1
19931,1
19932,1
19933,0
19934,1
19935,1
19936,1
19937,0
19938,1
19939,0
19940,0
19941,1
19942,1
19943,1
19944,1
19945,1
19946,0
19947,1
19948,1
19949,0
19950,0
19951,0
19952,1
19953,1
19954,0
19955,0
19956,1
19957,1
19958,0
19959,1
19960,0
19961,1
19962,1
19963,0
19964,1
19965,1
19966,1
19967,0
19968,0
19969,1
19970,1
19971,0
19972,0
19973,0
19974,0
19975,1
19976,0
19977,0
19978,1
19979,1
19980,1
19981,1
19982,1
19983,0
19984,0
19985,0
19986,1
19987,0
19988,1
19989,1
19990,0
19991,1
19992,1
19993,1
19994,1
19995,1
19996,1
19997,0
19998,0
19999,0
20000,0
20001,1
20002,1
20003,0
20004,0
20005,0
20006,1
20007,0
20008,1
20009,1
20010,0
20011,0
20012,0
20013,0
20014,1
20015,1
20016,1
20017,0
20018,1
20019,1
20020,1
20021,1
20022,1
20023,0
20024,0
20025,1
20026,1
20027,1
20028,1
20029,1
20030,0
20031,1
20032,0
20033,1
20034,1
20035,0
20036,0
20037,1
20038,1
20039,1
20040,1
20041,0
20042,1
20043,0
20044,1
20045,1
20046,1
20047,1
20048,0
20049,1
20050,0
20051,0
20052,0
20053,0
20054,0
20055,0
20056,0
20057,1
20058,0
20059,1
20060,0
20061,0
20062,0
20063,0
20064,1
20065,1
20066,1
20067,0
20068,1
20069,0
20070,1
20071,1
20072,0
20073,1
20074,0
20075,1
20076,0
20077,0
20078,0
20079,0
20080,1
20081,1
20082,0
20083,0
20084,0
20085,1
20086,0
20087,1
20088,0
20089,0
20090,1
20091,0
20092,1
20093,1
20094,1
20095,0
20096,0
20097,1
20098,1
20099,0
20100,0
20101,1
20102,0
20103,1
20104,0
20105,1
20106,1
20107,0
20108,0
20109,1
20110,0
20111,1
20112,0
20113,1
20114,0
20115,1
20116,0
20117,1
20118,0
20119,0
20120,0
20121,1
20122,1
20123,0
20124,1
20125,1
20126,0
20127,1
20128,1
20129,1
20130,0
20131,0
20132,0
20133,1
20134,1
20135,0
20136,0
20137,1
20138,0
20139,1
20140,0
20141,0
20142,1
20143,0
20144,0
20145,1
20146,0
20147,1
20148,1
20149,1
20150,0
20151,1
20152,0
20153,0
20154,1
20155,0
